�..Key,Item.Type,Publication.Year,Author,Title,Publication.Title,ISBN,ISSN,DOI,Url,Abstract.Note,Date,Date.Added,Date.Modified,Access.Date,Pages,Num.Pages,Issue,Volume,Number.Of.Volumes,Journal.Abbreviation,Short.Title,Series,Series.Number,Series.Text,Series.Title,Publisher,Place,Language,Rights,Type,Archive,Archive.Location,Library.Catalog,Call.Number,Extra,Notes,File.Attachments,Link.Attachments,Manual.Tags,Automatic.Tags,Editor,Series.Editor,Translator,Contributor,Attorney.Agent,Book.Author,Cast.Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed.Author,Scriptwriter,Words.By,Guest,Number,Edition,Running.Time,Scale,Medium,Artwork.Size,Filing.Date,Application.Number,Assignee,Issuing.Authority,Country,Meeting.Name,Conference.Name,Court,References,Reporter,Legal.Status,Priority.Numbers,Programming.Language,Version,System,Code,Code.Number,Section,Session,Committee,History,Legislative.Body,Cat,Score
BSISAQBU,journalArticle,2014,"Lu, Pengxin; Parker, William H.; Cherry, Marilyn; Colombo, Steve; Parker, William C.; Man, Rongzhou; Roubal, Ngaire",Survival and growth patterns of white spruce ( <i>Picea glauca</i> [Moench] Voss) rangewide provenances and their implications for climate change adaptation,Ecology and Evolution,,20457758,10.1002/ece3.1100,http://doi.wiley.com/10.1002/ece3.1100,,2014-06,8/14/2020 17:20,8/14/2020 17:20,8/14/2020 17:20,2360-2374,NA,12,4,NA,Ecol Evol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p>,/Users/Luke/Zotero/storage/9IVRWASA/Lu et al. - 2014 - Survival and growth patterns of white spruce ( .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
9E2XV74Q,journalArticle,2016,"Greer, Burke T.; Still, Christopher; Howe, Glenn T.; Tague, Christina; Roberts, Dar A.",Populations of aspen ( <i>Populus tremuloides</i> Michx.) with different evolutionary histories differ in their climate occupancy,Ecology and Evolution,,20457758,10.1002/ece3.2102,http://doi.wiley.com/10.1002/ece3.2102,,2016-05,8/14/2020 17:20,8/18/2020 3:38,8/14/2020 17:20,3032-3039,NA,9,6,NA,Ecol Evol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/USBFPY95/Greer et al. - 2016 - Populations of aspen ( Populus tremuloides .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
KQMTXJ9A,journalArticle,2016,"Bucharova, Anna; Durka, Walter; Hermann, Julia-Maria; Hölzel, Norbert; Michalski, Stefan; Kollmann, Johannes; Bossdorf, Oliver",Plants adapted to warmer climate do not outperform regional plants during a natural heat wave,Ecology and Evolution,,20457758,10.1002/ece3.2183,http://doi.wiley.com/10.1002/ece3.2183,,2016-06,8/14/2020 17:20,8/18/2020 3:38,8/14/2020 17:20,4160-4165,NA,12,6,NA,Ecol Evol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/33UFXXXV/Bucharova et al. - 2016 - Plants adapted to warmer climate do not outperform.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
ATIB2ESS,journalArticle,2016,"Evans, Luke M.; Kaluthota, Sobadini; Pearce, David W.; Allan, Gerard J.; Floate, Kevin; Rood, Stewart B.; Whitham, Thomas G.",Bud phenology and growth are subject to divergent selection across a latitudinal gradient in <i>Populus angustifolia</i> and impact adaptation across the distributional range and associated arthropods,Ecology and Evolution,,20457758,10.1002/ece3.2222,http://doi.wiley.com/10.1002/ece3.2222,,2016-07,8/14/2020 17:20,8/14/2020 17:20,8/14/2020 17:20,4565-4581,NA,13,6,NA,Ecol Evol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/9W5QMLMP/Evans et al. - 2016 - Bud phenology and growth are subject to divergent .pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
X7VIH59C,journalArticle,2017,"Michalski, Stefan G.; Malyshev, Andrey V.; Kreyling, Juergen","Trait variation in response to varying winter temperatures, diversity patterns and signatures of selection along the latitudinal distribution of the widespread grassland plant <i>Arrhenatherum elatius</i>",Ecology and Evolution,,20457758,10.1002/ece3.2936,http://doi.wiley.com/10.1002/ece3.2936,,2017-05,8/14/2020 17:20,8/14/2020 17:20,8/14/2020 17:20,3268-3280,NA,9,7,NA,Ecol Evol,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genomic - trait - association</p>,/Users/Luke/Zotero/storage/UU2FEQRY/Michalski et al. - 2017 - Trait variation in response to varying winter temp.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
ECZQGWAW,journalArticle,2018,"Sebastian-Azcona, Jaime; Hacke, Uwe G; Hamann, Andreas",Adaptations of white spruce to climate: strong intraspecific differences in cold hardiness linked to survival,Ecology and Evolution,,20457758,10.1002/ece3.3796,http://doi.wiley.com/10.1002/ece3.3796,,2018-02,8/14/2020 17:20,8/14/2020 17:20,8/14/2020 17:20,1758-1768,NA,3,8,NA,Ecol Evol,Adaptations of white spruce to climate,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p> <p> </p>,/Users/Luke/Zotero/storage/4TDIZ99S/Sebastian-Azcona et al. - 2018 - Adaptations of white spruce to climate strong int.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
AYXFSXE8,journalArticle,2017,"Wilhelmi, Nicholas P.; Shaw, David C.; Harrington, Constance A.; St. Clair, John Bradley; Ganio, Lisa M.",Climate of seed source affects susceptibility of coastal Douglas-fir to foliage diseases,Ecosphere,,21508925,10.1002/ecs2.2011,http://doi.wiley.com/10.1002/ecs2.2011,,2017-12,8/14/2020 17:21,8/14/2020 17:21,8/14/2020 17:21,e02011,NA,12,8,NA,Ecosphere,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/44WHZYB5/Wilhelmi et al. - 2017 - Climate of seed source affects susceptibility of c.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
C4LWR775,journalArticle,2010,"Michalski, Stefan Georg; Durka, Walter; Jentsch, Anke; Kreyling, Juergen; Pompe, Sven; Schweiger, Oliver; Willner, Evelin; Beierkuhnlein, Carl",Evidence for genetic differentiation and divergent selection in an autotetraploid forage grass (Arrhenatherum elatius),Theoretical and Applied Genetics,,"0040-5752, 1432-2242",10.1007/s00122-009-1242-8,http://link.springer.com/10.1007/s00122-009-1242-8,,2010-04,8/14/2020 17:21,8/14/2020 17:21,8/14/2020 17:21,1151-1162,NA,6,120,NA,Theor Appl Genet,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - no trait - association</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
RMAQ2PZ7,journalArticle,2012,"Richter, Sarah; Kipfer, Tabea; Wohlgemuth, Thomas; Calderón Guerrero, Carlos; Ghazoul, Jaboury; Moser, Barbara",Phenotypic plasticity facilitates resistance to climate change in a highly variable environment,Oecologia,,"0029-8549, 1432-1939",10.1007/s00442-011-2191-x,http://link.springer.com/10.1007/s00442-011-2191-x,,2012-05,8/14/2020 17:22,8/14/2020 17:22,8/14/2020 17:22,269-279,NA,1,169,NA,Oecologia,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,/Users/Luke/Zotero/storage/8DGK5VP9/Richter et al. - 2012 - Phenotypic plasticity facilitates resistance to cl.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
AT2E8V9F,journalArticle,2012,"Kreyling, J.; Thiel, D.; Nagy, L.; Jentsch, A.; Huber, G.; Konnert, M.; Beierkuhnlein, C.",Late frost sensitivity of juvenile Fagus sylvatica L. differs between southern Germany and Bulgaria and depends on preceding air temperature,European Journal of Forest Research,,"1612-4669, 1612-4677",10.1007/s10342-011-0544-y,http://link.springer.com/10.1007/s10342-011-0544-y,,2012-05,8/14/2020 17:22,8/18/2020 3:38,8/14/2020 17:22,717-725,NA,3,131,NA,Eur J Forest Res,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
HSI5P2DJ,journalArticle,2015,"Messinger, Jana; Güney, Aylin; Zimmermann, Reiner; Ganser, Barbara; Bachmann, Martin; Remmele, Sabine; Aas, Gregor",Cedrus libani: A promising tree species for Central European forestry facing climate change?,European Journal of Forest Research,,"1612-4669, 1612-4677",10.1007/s10342-015-0905-z,http://link.springer.com/10.1007/s10342-015-0905-z,,2015-11,8/14/2020 17:22,8/14/2020 17:22,8/14/2020 17:22,1005-1017,NA,6,134,NA,Eur J Forest Res,Cedrus libani,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
SJQBXLFD,journalArticle,2018,"Lebourgeois, François; Delpierre, Nicolas; Dufrêne, Eric; Cecchini, Sébastien; Macé, Sébastien; Croisé, Luc; Nicolas, Manuel","Assessing the roles of temperature, carbon inputs and airborne pollen as drivers of fructification in European temperate deciduous forests",European Journal of Forest Research,,"1612-4669, 1612-4677",10.1007/s10342-018-1108-1,http://link.springer.com/10.1007/s10342-018-1108-1,,2018-06,8/14/2020 17:22,8/18/2020 3:38,8/14/2020 17:22,349-365,NA,3,137,NA,Eur J Forest Res,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,"/Users/Luke/Zotero/storage/FN4EA9RF/Lebourgeois et al. - 2018 - Assessing the roles of temperature, carbon inputs .pdf",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
UGCSP356,journalArticle,2019,"Kurjak, Daniel; Konôpková, Alena; Kmeť, Jaroslav; Macková, Miroslava; Frýdl, Josef; Živčák, Marek; Palmroth, Sari; Ditmarová, Ľubica; Gömöry, Dušan",Variation in the performance and thermostability of photosystem II in European beech (Fagus sylvatica L.) provenances is influenced more by acclimation than by adaptation,European Journal of Forest Research,,"1612-4669, 1612-4677",10.1007/s10342-018-1155-7,http://link.springer.com/10.1007/s10342-018-1155-7,,2019-02,8/14/2020 17:22,8/18/2020 3:38,8/14/2020 17:22,79-92,NA,1,138,NA,Eur J Forest Res,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
346JXBF3,journalArticle,2019,"Martínez del Castillo, Edurne; Longares, Luis Alberto; Serrano-Notivoli, Roberto; Sass-Klaassen, Ute G. W.; de Luis, Martin",Spatial patterns of climate–growth relationships across species distribution as a forest management tool in Moncayo Natural Park (Spain),European Journal of Forest Research,,"1612-4669, 1612-4677",10.1007/s10342-019-01169-3,http://link.springer.com/10.1007/s10342-019-01169-3,,2019-04,8/14/2020 17:22,8/14/2020 17:22,8/14/2020 17:22,299-312,NA,2,138,NA,Eur J Forest Res,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p>,/Users/Luke/Zotero/storage/XTDZVMTJ/Martínez del Castillo et al. - 2019 - Spatial patterns of climate–growth relationships a.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
EZ9RTMVG,journalArticle,2015,"Xiao, Yue-E; Jiang, Kai; Tong, Xin; Hu, Yong-Hong; Chen, Xiao-Yong",Population genetic structure of Iris ensata on sky-islands and its implications for assisted migration,Conservation Genetics,,"1566-0621, 1572-9737",10.1007/s10592-015-0722-4,http://link.springer.com/10.1007/s10592-015-0722-4,,2015-10,8/14/2020 17:23,8/14/2020 17:23,8/14/2020 17:23,1055-1067,NA,5,16,NA,Conserv Genet,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genetic - no trait - no association</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
I4QJZDPA,journalArticle,2015,"Montwé, David; Spiecker, Heinrich; Hamann, Andreas",Five decades of growth in a genetic field trial of Douglas-fir reveal trade-offs between productivity and drought tolerance,Tree Genetics & Genomes,,"1614-2942, 1614-2950",10.1007/s11295-015-0854-1,http://link.springer.com/10.1007/s11295-015-0854-1,,2015-04,8/14/2020 17:24,8/14/2020 17:24,8/14/2020 17:24,29,NA,2,11,NA,Tree Genetics & Genomes,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
TWSFVQCY,journalArticle,2015,"McCartan, Shelagh A.; Jinks, Richard L.; Barsoum, Nadia",Using thermal time models to predict the impact of assisted migration on the synchronization of germination and shoot emergence of oak (Quercus robur L.),Annals of Forest Science,,"1286-4560, 1297-966X",10.1007/s13595-014-0454-5,http://link.springer.com/10.1007/s13595-014-0454-5,,2015-06,8/14/2020 17:25,8/14/2020 17:25,8/14/2020 17:25,479-487,NA,4,72,NA,Annals of Forest Science,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b?</p>,/Users/Luke/Zotero/storage/NIJKJ3MN/McCartan et al. - 2015 - Using thermal time models to predict the impact of.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
AC928LK2,journalArticle,2019,"Chakraborty, Debojyoti; Matulla, Christoph; Andre, Konrad; Weissenbacher, Lambert; Schueler, Silvio",Survival of Douglas-fir provenances in Austria: site-specific late and early frost events are more important than provenance origin,Annals of Forest Science,,"1286-4560, 1297-966X",10.1007/s13595-019-0883-2,http://link.springer.com/10.1007/s13595-019-0883-2,,2019-12,8/14/2020 17:25,8/18/2020 3:38,8/14/2020 17:25,100,NA,4,76,NA,Annals of Forest Science,Survival of Douglas-fir provenances in Austria,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
3M2GVP3Z,journalArticle,2016,"Bucharova, Anna; Frenzel, Mark; Mody, Karsten; Parepa, Madalin; Durka, Walter; Bossdorf, Oliver",Plant ecotype affects interacting organisms across multiple trophic levels,Basic and Applied Ecology,,14391791,10.1016/j.baae.2016.09.001,https://linkinghub.elsevier.com/retrieve/pii/S1439179116301475,,2016-12,8/14/2020 17:25,8/18/2020 3:38,8/14/2020 17:25,688-695,NA,8,17,NA,Basic and Applied Ecology,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
M37S89DM,journalArticle,2012,"Thiel, Daniel; Nagy, Laura; Beierkuhnlein, Carl; Huber, Gerhard; Jentsch, Anke; Konnert, Monika; Kreyling, Juergen",Uniform drought and warming responses in Pinus nigra provenances despite specific overall performances,Forest Ecology and Management,,3781127,10.1016/j.foreco.2012.01.034,https://linkinghub.elsevier.com/retrieve/pii/S0378112712000448,,2012-04,8/14/2020 17:26,8/14/2020 17:26,8/14/2020 17:26,200-208,NA,,270,NA,Forest Ecology and Management,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
GQVMY9I6,journalArticle,2012,"Kapeller, Stefan; Lexer, Manfred J.; Geburek, Thomas; Hiebl, Johann; Schueler, Silvio",Intraspecific variation in climate response of Norway spruce in the eastern Alpine range: Selecting appropriate provenances for future climate,Forest Ecology and Management,,3781127,10.1016/j.foreco.2012.01.039,https://linkinghub.elsevier.com/retrieve/pii/S0378112712000631,,2012-05,8/14/2020 17:27,8/18/2020 3:38,8/14/2020 17:27,46-57,NA,,271,NA,Forest Ecology and Management,Intraspecific variation in climate response of Norway spruce in the eastern Alpine range,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
FJQB6XWQ,journalArticle,2012,"Cortini, F.; Comeau, P.G.; Wang, T.; Hibbs, D.E.; Bluhm, A.",Climate effects on red alder growth in the Pacific Northwest of North America,Forest Ecology and Management,,3781127,10.1016/j.foreco.2012.04.024,https://linkinghub.elsevier.com/retrieve/pii/S0378112712002332,,2012-08,8/14/2020 17:27,8/18/2020 3:38,8/14/2020 17:27,98-106,NA,,277,NA,Forest Ecology and Management,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
CBCNYHXS,journalArticle,2015,"Koralewski, Tomasz E.; Wang, Hsiao-Hsuan; Grant, William E.; Byram, Thomas D.",Plants on the move: Assisted migration of forest trees in the face of climate change,Forest Ecology and Management,,3781127,10.1016/j.foreco.2015.02.014,https://linkinghub.elsevier.com/retrieve/pii/S0378112715000729,,2015-05,8/14/2020 17:27,8/18/2020 3:38,8/14/2020 17:27,30-37,NA,,344,NA,Forest Ecology and Management,Plants on the move,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b</p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
KXUICSU5,journalArticle,2017,"Di Pierro, Erica A.; Mosca, Elena; González-Martínez, Santiago C.; Binelli, Giorgio; Neale, David B.; La Porta, Nicola",Adaptive variation in natural Alpine populations of Norway spruce (Picea abies [L.] Karst) at regional scale: Landscape features and altitudinal gradient effects,Forest Ecology and Management,,3781127,10.1016/j.foreco.2017.09.045,https://linkinghub.elsevier.com/retrieve/pii/S0378112717309349,,2017-12,8/14/2020 17:27,8/14/2020 17:27,8/14/2020 17:27,350-359,NA,,405,NA,Forest Ecology and Management,Adaptive variation in natural Alpine populations of Norway spruce (Picea abies [L.] Karst) at regional scale,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3a - genomic - no trait - no climate association</p> <p> </p> <p> </p>,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,3
