"�..Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body","Cat","Score"
"CXDPHVNQ","journalArticle",2012,"Roncal, Julissa; Maschinski, Joyce; Schaffer, Bruce; Gutierrez, S. Michael; Walters, Donald","Testing appropriate habitat outside of historic range: The case of Amorpha herbacea var. crenulata (Fabaceae)","Journal for Nature Conservation","","16171381","10.1016/j.jnc.2011.09.003","https://linkinghub.elsevier.com/retrieve/pii/S161713811100063X","","2012-03","2020-08-14 17:28:05","2020-08-14 17:28:05","2020-08-14 17:28:05","109-116",NA,"2","20",NA,"Journal for Nature Conservation","Testing appropriate habitat outside of historic range",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3b</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3b</p>"
"L6ELZ65F","journalArticle",2018,"Rita, Juan; Capó, Miquel; Moragues, Eva; Bota, Josefina; Cursach, Joana","Hybridization processes in an introduced subpopulation of an endangered plant: Management strategies to guarantee the conservation of Helosciadium bermejoi (Apiaceae)","Journal for Nature Conservation","","16171381","10.1016/j.jnc.2017.10.006","https://linkinghub.elsevier.com/retrieve/pii/S1617138117302364","","2018-02","2020-08-14 17:28:06","2020-08-14 17:28:06","2020-08-14 17:28:06","26-34",NA,"","41",NA,"Journal for Nature Conservation","Hybridization processes in an introduced subpopulation of an endangered plant",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>2</p> <p> </p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>2</p> <p> </p>"
"ISXHMDHC","journalArticle",2020,"García-Hernández, María de los Ángeles; Toledo-Aceves, Tarin","Is there potential in elevational assisted migration for the endangered Magnolia vovidesii?","Journal for Nature Conservation","","16171381","10.1016/j.jnc.2019.125782","https://linkinghub.elsevier.com/retrieve/pii/S161713811930038X","","2020-02","2020-08-14 17:28:09","2020-08-18 03:38:39","2020-08-14 17:28:09","125782",NA,"","53",NA,"Journal for Nature Conservation","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3b</p> <p> </p>","/Users/Luke/Zotero/storage/PND8IX5M/García-Hernández and Toledo-Aceves - 2020 - Is there potential in elevational assisted migrati.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3b</p> <p> </p>"
"SGR6TRC3","journalArticle",2017,"Duwe, Virginia K.; Muller, Ludo A.H.; Borsch, Thomas; Ismail, Sascha A.","Pervasive genetic differentiation among Central European populations of the threatened Arnica montana L. and genetic erosion at lower elevations","Perspectives in Plant Ecology, Evolution and Systematics","","14338319","10.1016/j.ppees.2017.02.003","https://linkinghub.elsevier.com/retrieve/pii/S1433831916300671","","2017-08","2020-08-14 17:28:23","2020-08-14 17:28:23","2020-08-14 17:28:23","45-56",NA,"","27",NA,"Perspectives in Plant Ecology, Evolution and Systematics","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>2</p> <p>&nbsp;</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>2</p> <p>&nbsp;</p>"
"Y9K5W8MP","journalArticle",2016,"Fontaine, Lysiane Chagnon; Larson, Brendon M.H.","The right tree at the right place? Exploring urban foresters’ perceptions of assisted migration","Urban Forestry & Urban Greening","","16188667","10.1016/j.ufug.2016.06.010","https://linkinghub.elsevier.com/retrieve/pii/S1618866716302515","","2016-08","2020-08-14 17:28:53","2020-08-14 17:28:53","2020-08-14 17:28:53","221-227",NA,"","18",NA,"Urban Forestry & Urban Greening","The right tree at the right place?",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>1 - probably 1 but no access</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>1 - probably 1 but no access</p>"
"K8944YJ7","journalArticle",2009,"Marris, Emma","Forestry: Planting the forest of the future","Nature","","0028-0836, 1476-4687","10.1038/459906a","http://www.nature.com/articles/459906a","","2009-06","2020-08-14 17:29:24","2020-08-14 17:29:24","2020-08-14 17:29:24","906-908",NA,"7249","459",NA,"Nature","Forestry",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>5</p> <p>&nbsp;</p>","/Users/Luke/Zotero/storage/NQSTADBV/Marris - 2009 - Forestry Planting the forest of the future.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>5</p> <p>&nbsp;</p>"
"4GAJSUZQ","journalArticle",2016,"Hultine, Kevin R.; Grady, Kevin C.; Wood, Troy E.; Shuster, Stephen M.; Stella, John C.; Whitham, Thomas G.","Climate change perils for dioecious plant species","Nature Plants","","2055-0278","10.1038/nplants.2016.109","http://www.nature.com/articles/nplants2016109","","2016-08","2020-08-14 17:30:12","2020-08-18 03:38:40","2020-08-14 17:30:12","16109",NA,"8","2",NA,"Nature Plants","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>5</p> <p> </p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>5</p> <p> </p>"
"DGYUPLCN","journalArticle",2018,"Montwé, David; Isaac-Renton, Miriam; Hamann, Andreas; Spiecker, Heinrich","Cold adaptation recorded in tree rings highlights risks associated with climate change and assisted migration","Nature Communications","","2041-1723","10.1038/s41467-018-04039-5","http://www.nature.com/articles/s41467-018-04039-5","","2018-12","2020-08-14 17:30:15","2020-08-14 17:30:15","2020-08-14 17:30:15","1574",NA,"1","9",NA,"Nat Commun","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3b</p> <p> </p>","/Users/Luke/Zotero/storage/A85BHPAT/Montwé et al. - 2018 - Cold adaptation recorded in tree rings highlights .pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3b</p> <p> </p>"
"9DWBDBJT","journalArticle",2017,"Pedlar, John H.; McKenney, Daniel W.","Assessing the anticipated growth response of northern conifer populations to a warming climate","Scientific Reports","","2045-2322","10.1038/srep43881","http://www.nature.com/articles/srep43881","","2017-04","2020-08-14 17:30:33","2020-08-14 17:30:33","2020-08-14 17:30:33","43881",NA,"1","7",NA,"Sci Rep","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3b</p> <p> </p>","/Users/Luke/Zotero/storage/P2HKDMRF/Pedlar and McKenney - 2017 - Assessing the anticipated growth response of north.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3b</p> <p> </p>"
"77FMPU6S","journalArticle",2018,"McIntyre, S.; Nicholls, A. O.; Graff, P.; Stol, J.","Experimental reintroduction of three grassland forbs to assess climate-adjusted provenancing, grazing protection and weed control","Australian Journal of Botany","","0067-1924","10.1071/BT18106","http://www.publish.csiro.au/?paper=BT18106","We explored climate-adjusted provenancing as a strategy for reintroduction of three perennial forbs: Microseris walteri, Bulbine bulbosa and Stackhousia monogyna into native grassland with a history of livestock grazing. Seed source populations were sampled over a temperature gradient of 2°C, located up to 120km from the receiving site. Two receiving-site management treatments were applied: hand removal of exotic species, and exclusion of macropod grazing and trampling. There were no effects of weeding the receiving grassland and we concluded the low fertility of the site provided protection from exotic competition. After eight growing seasons, protection from grazing resulted in double to triple the numbers of established plants, depending on the species. Amongst populations within a species, larger seeds and early emergence reflected later establishment success for Bulbine only. At the species level, early performance was not indicative of later numbers of reproductive plants established. We found no long-term evidence of home-site advantage in any species, and no apparent disadvantage of non-matching lithology. All source populations were represented at the end of the experiment (Season 6). Counts after eight seasons’ growth indicated a continuing trend of population increase in all three species. The persistence of all populations suggests that admixture or climate-adjusted provenancing may be a realistic option to restore depleted populations of herbaceous plants in grassy eucalypt woodlands in a warming climate.","2018","2020-08-14 17:30:46","2020-08-14 17:30:46","2020-08-14 17:30:46","628",NA,"8","66",NA,"Aust. J. Bot.","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>4b - linked to supplemental information, not manuscript</p>","/Users/Luke/Zotero/storage/SM2YWY7Q/McIntyre et al. - 2018 - Experimental reintroduction of three grassland for.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>4b - linked to supplemental information, not manuscript</p>"
"IBFM2CA7","journalArticle",2019,"Browne, Luke; Wright, Jessica W.; Fitz-Gibbon, Sorel; Gugger, Paul F.; Sork, Victoria L.","Adaptational lag to temperature in valley oak ( <i>Quercus lobata</i> ) can be mitigated by genome-informed assisted gene flow","Proceedings of the National Academy of Sciences","","0027-8424, 1091-6490","10.1073/pnas.1908771116","http://www.pnas.org/lookup/doi/10.1073/pnas.1908771116","Climate change over the next century is predicted to cause widespread maladaptation in natural systems. This prediction, as well as many sustainable management and conservation practices, assumes that species are adapted to their current climate. However, this assumption is rarely tested. Using a large-scale common garden experiment combined with genome-wide sequencing, we found that valley oak (               Quercus lobata               ), a foundational tree species in California ecosystems, showed a signature of adaptational lag to temperature, with fastest growth rates occurring at cooler temperatures than populations are currently experiencing. Future warming under realistic emissions scenarios was predicted to lead to further maladaptation to temperature and reduction in growth rates for valley oak. We then identified genotypes predicted to grow relatively fast under warmer temperatures and demonstrated that selecting seed sources based on their genotype has the potential to mitigate predicted negative consequences of future climate warming on growth rates in valley oak. These results illustrate that the belief of local adaptation underlying many management and conservation practices, such as using local seed sources for restoration, may not hold for some species. If contemporary adaptational lag is commonplace, we will need new approaches to help alleviate predicted negative consequences of climate warming on natural systems. We present one such approach, “genome-informed assisted gene flow,” which optimally matches individuals to future climates based on genotype–phenotype–environment associations.","2019-12-10","2020-08-14 17:31:18","2020-08-18 03:38:39","2020-08-14 17:31:18","25179-25185",NA,"50","116",NA,"Proc Natl Acad Sci USA","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3a - genomic - trait - association</p> <p> </p> <p> </p>","/Users/Luke/Zotero/storage/BV864FL8/Browne et al. - 2019 - Adaptational lag to temperature in valley oak ( i.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3a - genomic - trait - association</p> <p> </p> <p> </p>"
"U8Z2ZQNC","journalArticle",2014,"Park, Andrew; Puettmann, Klaus; Wilson, Edward; Messier, Christian; Kames, Susanne; Dhar, Amalesh","Can Boreal and Temperate Forest Management be Adapted to the Uncertainties of 21st Century Climate Change?","Critical Reviews in Plant Sciences","","0735-2689, 1549-7836","10.1080/07352689.2014.858956","http://www.tandfonline.com/doi/abs/10.1080/07352689.2014.858956","","2014-07-04","2020-08-14 17:31:33","2020-08-14 17:31:33","2020-08-14 17:31:33","251-285",NA,"4","33",NA,"Critical Reviews in Plant Sciences","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>5</p> <p>&nbsp;</p> <p>&nbsp;</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>5</p> <p>&nbsp;</p> <p>&nbsp;</p>"
"TS3VM9XJ","journalArticle",2015,"Volis, Sergei","Species-targeted plant conservation: time for conceptual integration","Israel Journal of Plant Sciences","","0792-9978, 2223-8980","10.1080/07929978.2015.1085203","https://brill.com/view/journals/ijps/63/4/article-p232_232.xml","To date, there have been only limited attempts to conceptually unify               ex situ               and               in situ               approaches as parts of an integrated conservation methodology. This paper is an attempt of such conceptual integration of existing approaches for the efficient conservation of rare and endangered plant species. My integration of available plant conservation biology literature is based on the idea that ecologically significant species genetic variation is of primary importance for plant conservation. This idea is used for providing guidelines about inventory of existing populations, sampling and propagating sampled material, and use of this material in species recovery actions.","2015-02-06","2020-08-14 17:31:36","2020-08-14 17:31:36","2020-08-14 17:31:36","232-249",NA,"4","63",NA,"","Species-targeted plant conservation",NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>1 - probably 1 but no access</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>1 - probably 1 but no access</p>"
"9683W96L","journalArticle",2016,"Vitt, Pati; Belmaric, Pairsa N.; Book, Riley; Curran, Melissa","Assisted migration as a climate change adaptation strategy: lessons from restoration and plant reintroductions","Israel Journal of Plant Sciences","","0792-9978, 2223-8980","10.1080/07929978.2016.1258258","https://brill.com/view/journals/ijps/63/4/article-p250_250.xml","Climate change is thought to threaten between 25% and 50% of global plant biodiversity. In response to this looming crisis, the calls for the translocation, or assisted migration, of species to ensure the survival of this biodiversity have been increasing. The concept has its detractors, and is not without risk, but few studies have documented the success of the approach or veracity of the risk. Here we review both the ecological restoration literature and the plant reintroduction literature to discover insights into the promises and pitfalls of translocating species as an adaptation strategy in the face of our changing climate. Although habitat restoration and the assisted migration of rare plant species have different objectives and goals, they share the practice of translocating species from their site of origin to a new one. It is primarily the scale at which the movement of those species occurs that distinguishes the two.","2016-02-06","2020-08-14 17:31:38","2020-08-14 17:31:38","2020-08-14 17:31:38","250-261",NA,"4","63",NA,"","Assisted migration as a climate change adaptation strategy",NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>5</p> <p>&nbsp;</p> <p>&nbsp;</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>5</p> <p>&nbsp;</p> <p>&nbsp;</p>"
"A7MQNQTP","journalArticle",2018,"Stanturf, John A.; Madsen, Palle; Sagheb-Talebi, Khosro; Hansen, Ole K.","Transformational restoration: novel ecosystems in Denmark","Plant Biosystems - An International Journal Dealing with all Aspects of Plant Biology","","1126-3504, 1724-5575","10.1080/11263504.2018.1435586","https://www.tandfonline.com/doi/full/10.1080/11263504.2018.1435586","","2018-05-04","2020-08-14 17:31:49","2020-08-14 17:31:49","2020-08-14 17:31:49","536-546",NA,"3","152",NA,"Plant Biosystems - An International Journal Dealing with all Aspects of Plant Biology","Transformational restoration",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3b</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3b</p>"
"6S48BJHV","journalArticle",2020,"Rounsaville, Todd J.","Spatiotemporal recruitment patterns of two introduced <i>Magnolia</i> L. species in a disturbed oak forest","Écoscience","","1195-6860, 2376-7626","10.1080/11956860.2020.1753311","https://www.tandfonline.com/doi/full/10.1080/11956860.2020.1753311","","2020-07-02","2020-08-14 17:31:50","2020-08-14 17:31:50","2020-08-14 17:31:50","165-176",NA,"3","27",NA,"Écoscience","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>1 - probably 1 but no access</p>","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>1 - probably 1 but no access</p>"
"794GR4UR","journalArticle",2009,"Swarts, Nigel D.; Dixon, Kingsley W.","Terrestrial orchid conservation in the age of extinction","Annals of Botany","","1095-8290, 0305-7364","10.1093/aob/mcp025","https://academic.oup.com/aob/article-lookup/doi/10.1093/aob/mcp025","","2009-08","2020-08-14 17:35:17","2020-08-14 17:35:17","2020-08-14 17:35:17","543-556",NA,"3","104",NA,"","",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>1 - probably 1 but they mention plant genetics are important for conservation and assisted migration but don't elucidate genetics further</p>","/Users/Luke/Zotero/storage/8F38X89I/Swarts and Dixon - 2009 - Terrestrial orchid conservation in the age of exti.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>1 - probably 1 but they mention plant genetics are important for conservation and assisted migration but don't elucidate genetics further</p>"
"5CWQU96S","journalArticle",2015,"Parmesan, C.; Hanley, M. E.","Plants and climate change: complexities and surprises","Annals of Botany","","0305-7364, 1095-8290","10.1093/aob/mcv169","https://academic.oup.com/aob/article-lookup/doi/10.1093/aob/mcv169","","2015-11-01","2020-08-14 17:35:25","2020-08-14 17:35:25","2020-08-14 17:35:25","849-864",NA,"6","116",NA,"Annals of Botany","Plants and climate change",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>5</p> <p>&nbsp;</p>","/Users/Luke/Zotero/storage/2QGPLU95/Parmesan and Hanley - 2015 - Plants and climate change complexities and surpri.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>5</p> <p>&nbsp;</p>"
"GFXTIFC3","journalArticle",2018,"Park, Andrew; Talbot, Carolyn","Information Underload: Ecological Complexity, Incomplete Knowledge, and Data Deficits Create Challenges for the Assisted Migration of Forest Trees","BioScience","","0006-3568, 1525-3244","10.1093/biosci/biy001","https://academic.oup.com/bioscience/article/68/4/251/4859575","","2018-04-01","2020-08-14 17:35:37","2020-08-14 17:35:37","2020-08-14 17:35:36","251-263",NA,"4","68",NA,"","Information Underload",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>5</p> <p>&nbsp;</p>","/Users/Luke/Zotero/storage/58ZRN6AZ/Park and Talbot - 2018 - Information Underload Ecological Complexity, Inco.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>5</p> <p>&nbsp;</p>"
"RVE7KIXR","journalArticle",2016,"Whittet, Richard; Cavers, Stephen; Cottrell, Joan; Ennos, Richard","Seed sourcing for woodland creation in an era of uncertainty: an analysis of the options for Great Britain","Forestry","","0015-752X, 1464-3626","10.1093/forestry/cpw037","https://academic.oup.com/forestry/article-lookup/doi/10.1093/forestry/cpw037","","2016-09-09","2020-08-14 17:35:57","2020-08-14 17:35:57","2020-08-14 17:35:57","foresj;cpw037v1",NA,"","",NA,"Forestry","Seed sourcing for woodland creation in an era of uncertainty",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>5</p>","/Users/Luke/Zotero/storage/HM37N83K/Whittet et al. - 2016 - Seed sourcing for woodland creation in an era of u.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>5</p>"
"YQMLDQZB","journalArticle",2019,"Tíscar, Pedro Antonio","Geographical variation in cone traits of <i>Pinus nigra</i> as result of crossbill predation: implications for assisted migration","Forestry: An International Journal of Forest Research","","0015-752X, 1464-3626","10.1093/forestry/cpy046","https://academic.oup.com/forestry/article/92/2/188/5261212","","2019-04-01","2020-08-14 17:36:06","2020-08-14 17:36:06","2020-08-14 17:36:06","188-195",NA,"2","92",NA,"","Geographical variation in cone traits of <i>Pinus nigra</i> as result of crossbill predation",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3b</p> <p> </p>","/Users/Luke/Zotero/storage/SZXPUEEL/Tíscar - 2019 - Geographical variation in cone traits of Pinus .pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3b</p> <p> </p>"
"TJ4DUEZG","journalArticle",2020,"St. Clair, J Bradley; Howe, Glenn T; Kling, Jennifer G","The 1912 Douglas-Fir Heredity Study: Long-Term Effects of Climatic Transfer Distance on Growth and Survival","Journal of Forestry","","0022-1201, 1938-3746","10.1093/jofore/fvz064","https://academic.oup.com/jof/article/118/1/1/5671613","Abstract             The 1912 Douglas-Fir Heredity Study is one of the first studies undertaken by the US Forest Service, and one of the first forest genetics studies in North America. The study considers provenance variation of 120 parent trees from 13 seed sources planted at five test sites in the Pacific Northwest. The unique, long-term nature of the study makes it valuable to revisit and consider its biological and historical significance. This analysis considers how far climatically Douglas-fir populations may be moved without incurring unacceptable declines in growth and survival. Results indicate that Douglas-fir seed sources may be moved at least 2° C cooler or warmer and still retain good long-term survival and productivity. However, projected future climate change beyond 2° C may lead to lower survival and productivity. One option to address these concerns is assisted migration; however, if seed sources are moved beyond 2–3° C to a cooler climate in anticipation of warming, or from a more continental to a maritime climate, we are likely to see increased mortality and associated losses in productivity in the near-term. Lessons from this study include: (1) pay attention to good experimental design; we were able to overcome limitations from the design by using new statistical approaches; (2) maladaptation may take time to develop; poorer survival was not evident until more than two decades after planting; and (3) long-term studies may have value for addressing new, unforeseen issues in the future.","2020-01-07","2020-08-14 17:36:30","2020-08-14 17:36:30","2020-08-14 17:36:30","1-13",NA,"1","118",NA,"","The 1912 Douglas-Fir Heredity Study",NA,NA,NA,NA,"",NA,"en",NA,NA,NA,NA,"DOI.org (Crossref)",NA,"","<p>3b?</p>","/Users/Luke/Zotero/storage/87ADQ7ZW/St. Clair et al. - 2020 - The 1912 Douglas-Fir Heredity Study Long-Term Eff.pdf",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plants","<p>3b?</p>"
